Surname,Firstname,NRS,Box number,Full Name,Year appointed silk,Date of correspondence,Digital ID,Archives Investigator link
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,29 Oct 1943,NRS302_333_a127_10_42917_[38]_00010,
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00004,
Tonking ,K.J.,NRS302_333,10/42917B,K.J. Tonking ,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00040,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,18 Dec 1940,NRS302_333_a127_10_42917_[29]_00036,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00030,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00025,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,06 Jan 1941,NRS302_333_a127_10_42917_[29]_00029,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,16 Dec 1940,NRS302_333_a127_10_42917_[29]_00032,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,12 Dec 1940,NRS302_333_a127_10_42917_[29]_00013,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,13 Dec 1940,NRS302_333_a127_10_42917_[29]_00014,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,16 Dec 1940,NRS302_333_a127_10_42917_[29]_00022,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00023,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,16 Dec 1940,NRS302_333_a127_10_42917_[29]_00021,
Treatt,Vernon Haddon,NRS302_333,10/42917B,Vernon Haddon Treatt,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00024,
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,30 May 1905,NRS302_333_a127_10_42918_[05]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,30 May 1905,NRS302_333_a127_10_42918_[05]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,11 May 1905,NRS302_333_a127_10_42918_[05]_00009,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,01 Jan 1905,NRS302_333_a127_10_42918_[06]_00033,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,28 Feb 1906,NRS302_333_a127_10_42918_[06]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Wade,Charles Gregory,NRS302_333,10/42918,Charles Gregory Wade,1905,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\92
Walker,William Gregory,NRS302_333,10/42918,William Gregory Walker,1896,,NRS302_333_a127_10_42918_[01]_00001,
Walker,William Gregory,NRS302_333,10/42918,William Gregory Walker,1896,,NRS302_333_a127_10_42918_[01]_00014,
Walker,William Gregory,NRS302_333,10/42918,William Gregory Walker,1896,,NRS302_333_a127_10_42918_[01]_00015,
Walker,William Gregory,NRS302_333,10/42918,William Gregory Walker,1896,,NRS302_333_a127_10_42918_[01]_00011,
Walker,William Gregory,NRS302_333,10/42918,William Gregory Walker,1896,,NRS302_333_a127_10_42918_[01]_00002,
Wallace,A.C. ,NRS302_333,10/42917B,A.C. Wallace,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00043,
Wallace,A.C.,NRS302_333,10/42917B,A.C. Wallace,,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,
Wallace,A.C.,NRS302_333,10/42917B,A.C. Wallace,,01 Jan 1943,NRS302_333_a127_10_42917_[36]_00002,
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00024,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00023,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00023,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,03 Dec 1940,NRS302_333_a127_10_42917_[29]_00019,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,03 Dec 1940,NRS302_333_a127_10_42917_[29]_00020,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,13 Dec 1940,NRS302_333_a127_10_42917_[29]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,11 Dec 1939,NRS302_333_a127_10_42917_[28]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,26 Jun 1940,NRS302_333_a127_10_42917_[29]_00009a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,27 Jun 1940,NRS302_333_a127_10_42917_[29]_00009b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,14 Feb 1940,NRS302_333_a127_10_42917_[29]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,20 Mar 1940,NRS302_333_a127_10_42917_[29]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,15 Feb 1940,NRS302_333_a127_10_42917_[29]_00012,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,03 Dec 1940,NRS302_333_a127_10_42917_[29]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,05 Dec 1940,NRS302_333_a127_10_42917_[29]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,05 Dec 1940,NRS302_333_a127_10_42917_[29]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,01 Jul 1940,NRS302_333_a127_10_42917_[29]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,13 Dec 1939,NRS302_333_a127_10_42917_[28]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,15 Dec 1939,NRS302_333_a127_10_42917_[28]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,13 Dec 1939,NRS302_333_a127_10_42917_[28]_00015,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,,NRS302_333_a127_10_42917_[28]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,16 Dec 1939,NRS302_333_a127_10_42917_[28]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,16 Dec 1939,NRS302_333_a127_10_42917_[28]_00009,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,18 Dec 1939,NRS302_333_a127_10_42917_[28]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,15 Dec 1939,NRS302_333_a127_10_42917_[28]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,16 Dec 1940,NRS302_333_a127_10_42917_[29]_00034,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,18 Dec 1940,NRS302_333_a127_10_42917_[29]_00038,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,17 Dec 1940,NRS302_333_a127_10_42917_[29]_00039,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,17 Dec 1940,NRS302_333_a127_10_42917_[29]_00040,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00030,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,06 Jan 1941,NRS302_333_a127_10_42917_[29]_00026,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,02 Jan 1941,NRS302_333_a127_10_42917_[29]_00025,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Wallace,Gordon,NRS302_333,10/42917B,Gordon Wallace,1940,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\65 
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00022,
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,11 May 1905,NRS302_333_a127_10_42918_[05]_00009,
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,30 May 1905,NRS302_333_a127_10_42918_[05]_00003,
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,17 May 1905,NRS302_333_a127_10_42918_[05]_00016,
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,30 May 1905,NRS302_333_a127_10_42918_[05]_00002,
Want,John Henry,NRS302_333,10/42918,John Henry Want,1887,05 Feb 1901,NRS302_333_a127_10_42918_[02]_00023,
Waring,H.R.,NRS302_333,10/42918,H.R. Waring,,,NRS302_333_a127_10_42918_[19]_00027,
Watkins,J.L. ,NRS302_333,10/42918,J.L. Watkins,,16 Feb 1904,NRS302_333_a127_10_42918_[04]_00014,
Watkins,J.L. ,NRS302_333,10/42918,J.L. Watkins,,22 Jan 1904,NRS302_333_a127_10_42918_[04]_00018,
Watkins,J.L. ,NRS302_333,10/42918,J.L. Watkins,,19 Feb 1904,NRS302_333_a127_10_42918_[06]_00002,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,15 Nov 1944,NRS302_333_a127_10_42917_[37]_00001,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,29 Nov 1944,NRS302_333_a127_10_42917_[37]_00004,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,29 Nov 1944,NRS302_333_a127_10_42917_[37]_00003,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00003,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00002,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00001,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,07 Dec 1944,NRS302_333_a127_10_42917_[39]_00029,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00008,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00009,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00011,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00012,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00007,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00006,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00005,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00004,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,01 Dec 1944,NRS302_333_a127_10_42917_[39]_00023,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,29 Nov 1944,NRS302_333_a127_10_42917_[39]_00019,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,30 Nov 1944,NRS302_333_a127_10_42917_[39]_00018,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,30 Nov 1944,NRS302_333_a127_10_42917_[39]_00015,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00010,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,18 Oct 1944,NRS302_333_a127_10_42917_[35]_00011,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,17 Oct 1944,NRS302_333_a127_10_42917_[35]_00009b,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,27 Nov 1944,NRS302_333_a127_10_42917_[35]_00010,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,12 Oct 1944,NRS302_333_a127_10_42917_[35]_00009a,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,12 Oct 1944,NRS302_333_a127_10_42917_[32]_00001a,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,17 Oct 1944,NRS302_333_a127_10_42917_[32]_00001b,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,15 Oct 1944,NRS302_333_a127_10_42917_[32]_00002,
Webb,Sydney George,NRS302_333,10/42917B,Sydney George Webb,1944,18 Oct 1944,NRS302_333_a127_10_42917_[32]_00003,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,,NRS302_333_a127_10_42917_[06]_00004,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,29 Apr 1925,NRS302_333_a127_10_42917_[06]_00009,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,29 Apr 1925,NRS302_333_a127_10_42917_[06]_00010,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,29 Apr 1925,NRS302_333_a127_10_42917_[06]_00014,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,30 Apr 1925,NRS302_333_a127_10_42917_[06]_00001,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,03 May 1925,NRS302_333_a127_10_42917_[06]_00002,
Weigall,Cecil Edward,NRS302_333,10/42917A,Cecil Edward Weigall,1925,23 Apr 1925,NRS302_333_a127_10_42917_[06]_00003,
Weigall,Cecil Edward,NRS302_333,10/42917B,Cecil Edward Weigall,1925,01 Oct 1943,NRS302_333_a127_10_42917_[42]_00047,
Wesche,V.G. ,NRS302_333,10/42917B,V.G. Wesche,,14 Oct 1943,NRS302_333_a127_10_42917_[38]_00035,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,18 Sep 1934,NRS302_333_a127_10_42917_[18]_00002,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,18 Sep 1934,NRS302_333_a127_10_42917_[18]_00001b,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,05 Jan 1934,NRS302_333_a127_10_42917_[18]_00041,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,02 Feb 1934,NRS302_333_a127_10_42917_[18]_00042,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,02 Feb 1934,NRS302_333_a127_10_42917_[18]_00043,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,09 Feb 1934,NRS302_333_a127_10_42917_[18]_00044,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,08 Feb 1934,NRS302_333_a127_10_42917_[18]_00045,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,12 Feb 1934,NRS302_333_a127_10_42917_[18]_00046,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,01 Feb 1934,NRS302_333_a127_10_42917_[18]_00047,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,08 Jan 1934,NRS302_333_a127_10_42917_[18]_00035a,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,09 Jan 1934,NRS302_333_a127_10_42917_[18]_00035b,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,08 Feb 1934,NRS302_333_a127_10_42917_[18]_00036,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,08 Feb 1934,NRS302_333_a127_10_42917_[18]_00037,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,06 Feb 1934,NRS302_333_a127_10_42917_[18]_00038,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,01 Feb 1934,NRS302_333_a127_10_42917_[18]_00039,
Weston,Claude Alfred ,NRS302_333,10/42917A,Claude Alfred Weston,1934,08 Feb 1934,NRS302_333_a127_10_42917_[18]_00057,
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,21 Feb 1935,NRS302_333_a127_10_42917_[19]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,25 Feb 1935,NRS302_333_a127_10_42917_[19]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,27 Feb 1935,NRS302_333_a127_10_42917_[19]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,27 Feb 1935,NRS302_333_a127_10_42917_[19]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,19 Feb 1935,NRS302_333_a127_10_42917_[19]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,25 Feb 1935,NRS302_333_a127_10_42917_[19]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,12 Feb 1935,NRS302_333_a127_10_42917_[19]_00007a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,13 Feb 1935,NRS302_333_a127_10_42917_[19]_00007b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,19 Feb 1935,NRS302_333_a127_10_42917_[19]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,17 Sep 1935,NRS302_333_a127_10_42917_[22]_00001b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,18 Sep 1935,NRS302_333_a127_10_42917_[22]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Williams,Dudley,NRS302_333,10/42917A,Dudley Williams,1935,16 Sep 1935,NRS302_333_a127_10_42917_[22]_00001a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\91 
Wilson,David,NRS302_333,10/42917B,David Wilson,1946,09 Apr 1946,NRS302_333_a127_10_42917_[42]_00048,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,05 Dec 1945,NRS302_333_a127_10_42917_[44]_00004,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,24 Apr 1945,NRS302_333_a127_10_42917_[44]_00008,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,06 Nov 1943,NRS302_333_a127_10_42917_[42]_00045,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,11 Nov 1943,NRS302_333_a127_10_42917_[42]_00046,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,14 Dec 1943,NRS302_333_a127_10_42917_[42]_00037,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,13 Dec 1943,NRS302_333_a127_10_42917_[42]_00038,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,05 Nov 1943,NRS302_333_a127_10_42917_[42]_00039,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,21 Feb 1944,NRS302_333_a127_10_42917_[42]_00040,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,21 Feb 1944,NRS302_333_a127_10_42917_[42]_00041,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,14 Dec 1943,NRS302_333_a127_10_42917_[42]_00042,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,15 Nov 1943,NRS302_333_a127_10_42917_[42]_00043,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,15 Nov 1943,NRS302_333_a127_10_42917_[42]_00044,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,21 Mar 1944,NRS302_333_a127_10_42917_[42]_00033,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,22 Mar 1944,NRS302_333_a127_10_42917_[42]_00034,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,30 Apr 1946,NRS302_333_a127_10_42917_[42]_00021a,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,02 May 1946,NRS302_333_a127_10_42917_[42]_00021b,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,01 Jun 1946,NRS302_333_a127_10_42917_[47]_00010,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00037,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00001,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,12 Jun 1946,NRS302_333_a127_10_42917_[42]_00001,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,26 Apr 1946,NRS302_333_a127_10_42917_[42]_00024,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,16 Apr 1946,NRS302_333_a127_10_42917_[42]_00025,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,28 Feb 1946,NRS302_333_a127_10_42917_[42]_00026,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,24 Dec 1945,NRS302_333_a127_10_42917_[42]_00027,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,24 Dec 1945,NRS302_333_a127_10_42917_[42]_00028,
Wilson,John Bowie,NRS302_333,10/42917B,John Bowie Wilson,1946,04 Jan 1946,NRS302_333_a127_10_42917_[42]_00029,
